Player,Position,Minutes,Impact,Fatigue_Score,Predicted Impact,Sub_Recommendation,Sub Early Probability
Benicio Boaitey,"FW,DF",36.0,0.027777778,4.0,0.012517911,Monitor,0.44670786
Jérôme Boateng,DF,234.0,0.004273504,0.384615385,0.012451594,Monitor,0.152587606
Oscar Bobb,"FW,MF",306.0,0.035947712,0.882352941,0.012427478,Monitor,0.243923634
Sacha Boey,DF,108.0,0.0,2.333333333,0.012493796,Monitor,0.253823854
Jeremie Boga,FW,1998.0,0.022522523,0.86036036,0.011860766,Sub Early,0.718681593
Jayden Bogle,DF,2790.0,0.004659498,1.083870968,0.011595496,Sub Early,0.870571417
Emil Bohinen,MF,54.0,0.037037037,2.0,0.012511882,Monitor,0.275112275
Adama Bojang,FW,81.0,0.012345679,3.333333333,0.012502839,Monitor,0.359774231
Daniel Boloca,MF,2025.0,0.007407407,0.764444444,0.011851722,Sub Early,0.6899913
Willy Boly,DF,1440.0,0.008333333,0.51875,0.01204766,Monitor,0.485879757
Giacomo Bonaventura,MF,2277.0,0.022837066,1.011857708,0.011767318,Sub Early,0.797020968
Federico Bonazzoli,"FW,MF",1017.0,0.01179941,1.256637168,0.012189339,Sub Early,0.435775963
Warren Bondo,MF,1475.9999999999998,0.006097561,1.067073171,0.012035603,Sub Early,0.551371598
Giovanni Bonfanti,DF,90.0,0.0,1.0,0.012499825,Monitor,0.157855359
Victor Boniface,FW,1548.0,0.028423773,1.651162791,0.012011487,Sub Early,0.67809029
Kevin Bonifazi,DF,90.0,0.0,1.1,0.012499825,Monitor,0.163648507
Leonardo Bonucci,DF,459.0,0.006535948,0.274509804,0.012376233,Monitor,0.189994327
Neto Borges,DF,2520.0,0.01031746,0.692857143,0.011685929,Sub Early,0.807994616
Yvandro Borges Sanches,"MF,FW",18.0,0.0,5.0,0.01252394,Monitor,0.487521803
Sebastiaan Bornauw,DF,1431.0,0.002096436,0.798742138,0.012050675,Sub Early,0.49943099
Rafael Borré,FW,990.0,0.017171717,1.554545455,0.012198382,Sub Early,0.470380862
Gennaro Borrelli,FW,27.0,0.0,0.0,0.012520926,Monitor,0.101062872
Adri Bosch,DF,27.0,0.0,0.0,0.012520926,Monitor,0.101062872
Erik Botheim,"FW,MF",315.0,0.0,0.571428571,0.012424464,Monitor,0.172737708
Sven Botman,DF,1377.0,0.006535948,0.333333333,0.012068761,Monitor,0.441880044
Saïmon Bouabré,MF,45.0,0.0,1.4,0.012514897,Monitor,0.173519098
Ayyoub Bouaddi,MF,135.0,0.007407407,3.933333333,0.012484753,Monitor,0.427604635
Badredine Bouanani,FW,162.0,0.037037037,1.777777778,0.012475709,Monitor,0.284118612
Mohamed Bouchenna,"MF,FW",27.0,0.037037037,5.666666667,0.012520926,Monitor,0.638938102
Hicham Boudaoui,MF,1610.9999999999998,0.014276847,1.167597765,0.011990386,Sub Early,0.621479862
Yassine Bounou,GK,90.0,0.0,0.0,0.012499825,Monitor,0.108735993
Mehdi Bourabia,MF,198.00000000000003,0.005050505,2.227272727,0.012463652,Monitor,0.276263183
Benjamin Bourigeaud,"MF,FW",2421.0,0.034696406,0.646840149,0.011719088,Sub Early,0.817755926
Bilal Boutobba,"FW,MF",927.0,0.015102481,1.233009709,0.012219483,Sub Early,0.411812111
Hugo Boutsingkham,"MF,FW",9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Edoardo Bove,MF,1782.0,0.01010101,1.035353535,0.011933112,Sub Early,0.651254445
Jarrod Bowen,FW,3015.0,0.017578773,1.205970149,0.011520135,Sub Early,0.913961598
Lucas Boyé,FW,2538.0,0.013790386,2.443262411,0.0116799,Sub Early,0.903988856
Domagoj Bradarić,DF,2745.0,0.01420765,0.590163934,0.011610568,Monitor,0.847974121
Conor Bradley,DF,756.0,0.025132275,1.142857143,0.012276757,Sub Early,0.370585872
Bilal Brahimi,FW,9.0,0.111111111,4.0,0.012526955,Monitor,0.617055644
Julian Brandt,"MF,FW",2223.0,0.04408457,0.825910931,0.011785405,Sub Early,0.802656567
Jarrad Branthwaite,DF,3114.0,0.002247913,0.494219653,0.011486977,Monitor,0.886172407
Darko Brašanac,MF,45.0,0.022222222,0.6,0.012514897,Monitor,0.153057135
Lilian Brassier,DF,2673.0,0.003367003,0.622895623,0.011634684,Sub Early,0.824185959
Brau,DF,27.0,0.0,1.333333333,0.012520926,Monitor,0.166189609
Claudio Bravo,GK,630.0,0.001587302,0.0,0.012318959,Monitor,0.199543132
Fabian Bredlow,GK,360.0,0.0,0.0,0.012409392,Monitor,0.147625144
Tim Breithaupt,MF,630.0,0.004761905,0.942857143,0.012318959,Sub Early,0.2775622
Josip Brekalo,FW,648.0,0.010802469,1.097222222,0.01231293,Sub Early,0.306973814
Gleison Bremer,DF,3231.0,0.003095017,0.752089136,0.011447789,Sub Early,0.910696925
Brenner,"MF,FW",189.0,0.010582011,1.714285714,0.012466666,Monitor,0.241063763
Ben Brereton,"FW,MF",1107.0,0.013550136,1.06504065,0.012159194,Sub Early,0.448048188
Marco Brescianini,MF,2322.0,0.01205857,1.019379845,0.011752246,Sub Early,0.791747242
Maximilian Breunig,FW,9.0,0.0,11.0,0.012526955,Monitor,0.925191497
Rhian Brewster,"FW,MF",342.0,0.005847953,1.263157895,0.012415421,Monitor,0.234459838
Bennit Bröger,FW,9.0,0.0,7.0,0.012526955,Monitor,0.689394133
Armando Broja,FW,450.0,0.008888889,1.6,0.012379248,Monitor,0.294838471
Dylan Bronn,"DF,MF",54.0,0.0,0.0,0.012511882,Monitor,0.10429072
Andre Brooks,"MF,DF",936.0,0.003205128,1.182692308,0.012216468,Sub Early,0.38459941
David Brooks,"FW,MF",279.0,0.035842294,1.548387097,0.012436522,Monitor,0.29292559
John Brooks,DF,1539.0000000000002,0.003248863,0.426900585,0.012014502,Monitor,0.497056686
Moritz Broschinski,FW,1251.0,0.01598721,2.100719424,0.012110963,Sub Early,0.609284215
Jacob Brown,"MF,FW",1017.0,0.009832842,1.424778761,0.012189339,Sub Early,0.449361619
Josh Brownhill,MF,2250.0,0.017777778,0.764,0.011776362,Sub Early,0.765346442
Alexander Brunst,GK,270.0,0.0,0.133333333,0.012439536,Monitor,0.14029041
Jacob Bruun Larsen,"MF,FW",1251.0,0.024780176,1.100719424,0.012110963,Sub Early,0.522852267
Tajon Buchanan,DF,162.0,0.018518519,1.5,0.012475709,Monitor,0.230628487
Ante Budimir,FW,2439.0,0.012710127,1.667896679,0.011713059,Sub Early,0.854643511
Hugo Bueno,"DF,MF",737.9999999999999,0.008130081,0.62195122,0.012282786,Sub Early,0.283959802
Manu Bueno,MF,117.0,0.017094017,2.538461538,0.012490781,Monitor,0.303727569
Santiago Bueno,DF,819.0,0.002442002,0.395604396,0.012255656,Monitor,0.275567217
Marius Bülter,"DF,FW",1350.0,0.019259259,0.946666667,0.012077805,Sub Early,0.526395363
Facundo Buonanotte,"FW,MF",1368.0,0.016081871,1.868421053,0.012071776,Sub Early,0.621800109
Alessandro Buongiorno,DF,2529.0,0.002767892,1.15658363,0.011682914,Sub Early,0.829498364
Jonathan Burkardt,"FW,MF",1539.0000000000002,0.016244314,1.573099415,0.012014502,Sub Early,0.644210493
Oliver Burke,FW,36.0,0.0,0.0,0.012517911,Monitor,0.102128846
Reece Burke,DF,1655.9999999999998,0.0102657,0.77173913,0.011975314,Sub Early,0.586442953
Dan Burn,DF,2727.0,0.005133847,0.541254125,0.011616597,Monitor,0.831371253
Rareș-Cătălin Burnete,FW,9.0,0.222222222,8.0,0.012526955,Monitor,0.959416634
Mason Burstow,FW,9.0,0.0,4.0,0.012526955,Monitor,0.379646885
Marnon Busch,DF,594.0,0.008417508,0.560606061,0.012331017,Monitor,0.243127944
Maxime Busi,"FW,DF",162.0,0.018518519,0.722222222,0.012475709,Monitor,0.176712875
Pablo Busto,DF,45.0,0.022222222,0.0,0.012514897,Monitor,0.122551267
Aurélio Buta,"DF,MF",1745.9999999999998,0.006300115,0.860824742,0.01194517,Sub Early,0.615330309
Marcin Bułka,GK,3060.0,0.0,0.011764706,0.011505063,Monitor,0.852629953
Rémy Cabella,"FW,MF",1475.9999999999998,0.024390244,0.975609756,0.012035603,Sub Early,0.580863857
Jovane Cabral,"MF,FW",675.0,0.016296296,2.013333333,0.012303887,Sub Early,0.416299988
Liberato Cacace,DF,1908.0,0.011530398,0.91509434,0.01189091,Sub Early,0.678932939
Anthony Caci,DF,2484.0,0.012077295,0.760869565,0.011697987,Sub Early,0.807657031
Moisés Caicedo,MF,2862.0,0.009433962,0.993710692,0.011571381,Sub Early,0.88104183
Tom Cairney,MF,1485.0,0.020875421,1.03030303,0.012032588,Sub Early,0.581969214
Jens Cajuste,MF,1017.0,0.016715831,1.566371681,0.012189339,Sub Early,0.479393652
Davide Calabria,DF,2187.0,0.007315958,0.670781893,0.011797463,Sub Early,0.724975862
Riccardo Calafiori,DF,2349.0,0.010217114,0.908045977,0.011743203,Sub Early,0.786955383
Mattia Caldara,DF,36.0,0.0,0.0,0.012517911,Monitor,0.102128846
Luca Caldirola,DF,2142.0,0.003267974,0.466386555,0.011812535,Monitor,0.687366917
Duje Ćaleta-Car,DF,1989.0,0.003519356,0.294117647,0.01186378,Monitor,0.626564532
Hakan Çalhanoğlu,MF,2556.0,0.026604069,0.86971831,0.011673871,Sub Early,0.845744359
José Callejón,"MF,FW",801.0,0.021223471,0.865168539,0.012261685,Sub Early,0.348731599
Dominic Calvert-Lewin,FW,2169.0,0.012909175,1.481327801,0.011803492,Sub Early,0.792940286
Lamine Camara,MF,2259.0,0.020362992,1.454183267,0.011773347,Sub Early,0.819478506
Mahdi Camara,MF,2016.0,0.020833333,1.254464286,0.011854737,Sub Early,0.753212018
Mohamed Camara,MF,1035.0,0.016425121,1.243478261,0.01218331,Sub Early,0.450088713
Francesco Camarda,FW,18.0,0.0,2.0,0.01252394,Monitor,0.207796547
Eduardo Camavinga,"MF,DF",1818.0,0.01210121,1.331683168,0.011921054,Sub Early,0.693377813
Nicolò Cambiaghi,"FW,MF",2556.0,0.012910798,1.35915493,0.011673871,Sub Early,0.857231301
Andrea Cambiaso,"DF,FW",2376.0,0.018097643,1.049242424,0.01173416,Sub Early,0.813210291
Axel Camblan,FW,90.0,0.011111111,2.5,0.012499825,Monitor,0.28225709
Sergio Camello,FW,1665.0,0.014414414,1.47027027,0.0119723,Sub Early,0.667541753
José Campaña,MF,171.0,0.0,0.842105263,0.012472695,Monitor,0.162877852
Emre Can,"MF,DF",1953.0,0.012288786,0.953917051,0.011875838,Sub Early,0.69647059
Matteo Cancellieri,"FW,MF",1790.9999999999998,0.013400335,1.72361809,0.011930098,Sub Early,0.723233083
João Cancelo,DF,2502.0,0.01638689,1.273381295,0.011691958,Sub Early,0.847594901
Fali Candé,DF,1845.0,0.003794038,0.419512195,0.011912011,Monitor,0.595533133
Antonio Candreva,"MF,FW",2754.0,0.026143791,0.545751634,0.011607554,Monitor,0.86001395
Sergi Canós,"MF,FW",1233.0,0.01216545,1.262773723,0.012116992,Sub Early,0.506948463
Luigi Canotto,FW,18.0,0.0,0.0,0.01252394,Monitor,0.100006784
Gino Caoki,MF,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Étienne Capoue,MF,1458.0,0.007544582,1.351851852,0.012041631,Sub Early,0.578778498
Gianluca Caprari,"MF,FW",288.0,0.038194444,1.40625,0.012433507,Monitor,0.286982637
Elia Caprile,GK,2070.0,0.000966184,0.030434783,0.01183665,Monitor,0.619430948
Francesco Caputo,FW,1269.0,0.010244287,0.808510638,0.012104935,Sub Early,0.46572659
Maxence Caqueret,MF,3024.0,0.020171958,0.964285714,0.011517121,Sub Early,0.908335454
Andrea Carboni,DF,1485.0,0.006734007,0.56969697,0.012032588,Monitor,0.502460614
Valentin Carboni,"MF,FW",1170.0,0.023931624,1.438461538,0.012138093,Sub Early,0.530963017
Isaac Carcelen,DF,2610.0,0.00651341,0.44137931,0.011655785,Monitor,0.804188364
Cárdenas,GK,90.0,0.0,0.0,0.012499825,Monitor,0.108735993
Irvin Cardona,"MF,DF",54.0,0.0,2.166666667,0.012511882,Monitor,0.227941925
Marc Cardona,FW,737.9999999999999,0.017615176,1.707317073,0.012282786,Sub Early,0.407054758
Sergi Cardona,DF,2817.0,0.014909478,1.169329073,0.011586453,Sub Early,0.887660668
Johnny Cardoso,MF,1332.0,0.008258258,0.898648649,0.012083834,Sub Early,0.491462944
Igor Carioca,"DF,MF",261.0,0.007662835,1.413793103,0.012442551,Monitor,0.230071956
Diego Carlos,DF,1818.0,0.001650165,0.584158416,0.011921054,Monitor,0.599618864
Carmona,"DF,MF",1314.0,0.00913242,1.582191781,0.012089862,Sub Early,0.56061332
Marco Carnesecchi,GK,2421.0,0.0,0.026022305,0.011719088,Monitor,0.717541317
Yannick Carrasco,DF,225.0,0.022222222,1.04,0.012454608,Monitor,0.216142792
Álvaro Carreras,"MF,FW",477.0,0.014675052,1.509433962,0.012370204,Monitor,0.304610016
Rasmus Carstensen,"DF,FW",1655.9999999999998,0.009661836,1.190217391,0.011975314,Sub Early,0.628019997
Antonin Cartillier,DF,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Dani Carvajal,DF,2169.0,0.012909175,0.697095436,0.011803492,Sub Early,0.732227959
Fabio Carvalho,MF,162.0,0.012345679,1.555555556,0.012475709,Monitor,0.225361266
William Carvalho,MF,684.0,0.020467836,0.881578947,0.012300872,Sub Early,0.315186549
Cesare Casadei,"FW,MF",81.0,0.024691358,2.666666667,0.012502839,Monitor,0.319717044
Marc Casado,MF,18.0,0.0,0.0,0.01252394,Monitor,0.100006784
Nicolò Casale,DF,1557.0,0.001284522,0.520231214,0.012008473,Monitor,0.508636501
Casemiro,"MF,DF",1980.0,0.00959596,0.745454545,0.011866795,Sub Early,0.679744496
Matty Cash,DF,2142.0,0.007936508,0.798319328,0.011812535,Sub Early,0.725331147
Josué Casimir,"FW,DF",2016.0,0.017857143,1.15625,0.011854737,Sub Early,0.740334492
Giuseppe Caso,"FW,MF",414.0,0.007246377,1.717391304,0.012391305,Monitor,0.292636574
Cristian Cásseres Jr.,MF,1944.0,0.009773663,1.0,0.011878852,Sub Early,0.693544709
Timothy Castagne,DF,2637.0,0.008342814,0.587030717,0.011646741,Monitor,0.821450546
Koen Casteels,GK,2250.0,0.000444444,0.044,0.011776362,Monitor,0.673045435
Valentín Castellanos,FW,1683.0,0.015448604,1.721925134,0.011966271,Sub Early,0.697944419
Jean-Charles Castelletto,DF,2466.0,0.00486618,0.616788321,0.011704015,Sub Early,0.783604007
Samu Castillejo,"FW,MF",540.0,0.027777778,2.15,0.012349103,Monitor,0.412307287
Jonny Castro,MF,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Santiago Castro,FW,243.00000000000003,0.012345679,2.185185185,0.012448579,Monitor,0.297508543
Gaetano Castrovilli,"FW,MF",369.0,0.027100271,1.365853659,0.012406377,Monitor,0.285164575
Danilo Cataldi,MF,1359.0,0.008830022,0.682119205,0.01207479,Sub Early,0.478233641
Catena,DF,2538.0,0.00394011,0.631205674,0.0116799,Sub Early,0.798725506
Maximiliano Caufriez,DF,1655.9999999999998,0.006038647,0.956521739,0.011975314,Sub Early,0.596716757
Ivan Cavaleiro,FW,774.0,0.018087855,1.534883721,0.012270728,Sub Early,0.40146351
Dani Ceballos,"MF,FW",594.0,0.021885522,0.833333333,0.012331017,Monitor,0.2888168
Emil Ceide,"FW,MF",180.0,0.022222222,1.1,0.01246968,Monitor,0.210666017
Zeki Çelik,DF,675.0,0.013333333,1.12,0.012303887,Sub Early,0.321380411
Álex Centelles,DF,981.0,0.012232416,0.678899083,0.012201396,Sub Early,0.366009918
Fabien Centonze,DF,675.0,0.01037037,1.16,0.012303887,Sub Early,0.319499281
Václav Černý,"FW,MF",918.0,0.020697168,1.166666667,0.012222497,Sub Early,0.413891257
Michele Cerofolini,GK,675.0,0.0,0.066666667,0.012303887,Monitor,0.211491532
Alberto Cerri,FW,549.0,0.009107468,1.655737705,0.012346089,Monitor,0.327901793
Leonardo Cerri,DF,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Franco Cervi,"MF,DF",549.0,0.02003643,0.950819672,0.012346089,Monitor,0.283901702
Julian Chabot,DF,2700.0,0.003333333,0.583333333,0.01162564,Monitor,0.826743724
El Chadaille Bitshiabu,"DF,MF",36.0,0.0,0.0,0.012517911,Monitor,0.102128846
Fares Chaïbi,"FW,MF",54.0,0.055555556,3.5,0.012511882,Monitor,0.45926129
Trevoh Chalobah,DF,954.0,0.003144654,0.481132075,0.01221044,Monitor,0.321143463
Muhammed Cham,"MF,FW",2556.0,0.023865415,1.063380282,0.011673871,Sub Early,0.853323729
Calum Chambers,"MF,DF",153.0,0.013071895,0.647058824,0.012478724,Monitor,0.163803929
Timothy Chandler,"MF,DF",18.0,0.166666667,0.0,0.01252394,Monitor,0.321917424
Brendan Chardonnet,DF,2970.0,0.004040404,0.524242424,0.011535207,Monitor,0.869196725
Charlys,MF,27.0,0.074074074,0.0,0.012520926,Monitor,0.176526686
Pep Chavarría,"DF,MF",1170.0,0.012820513,1.053846154,0.012138093,Sub Early,0.465561574
Jhoanner Chávez,DF,477.0,0.008385744,1.58490566,0.012370204,Monitor,0.299888557
Walid Cheddira,FW,2124.0,0.011299435,1.563559322,0.011818564,Sub Early,0.786781694
Rayan Cherki,"MF,FW",1719.0000000000002,0.028504945,1.22513089,0.011954213,Sub Early,0.686683317
Youssef Chermiti,FW,207.0,0.019323671,4.130434783,0.012460637,Monitor,0.497567954
Lucas Chevalier,GK,2970.0,0.000673401,0.027272727,0.011535207,Monitor,0.839041942
Fabio Chiarodia,DF,153.0,0.006535948,0.176470588,0.012478724,Monitor,0.131331962
Federico Chiesa,FW,2196.0,0.029599271,1.053278689,0.011794448,Sub Early,0.792387221
Ben Chilwell,DF,756.0,0.01984127,1.511904762,0.012276757,Sub Early,0.397158394
Tawanda Chirewa,"MF,FW",144.0,0.006944444,2.625,0.012481738,Monitor,0.300305544
Pedro Chirivella,MF,2592.0,0.008101852,0.625,0.011661813,Sub Early,0.814877152
Leon Chiwome,FW,171.0,0.0,0.947368421,0.012472695,Monitor,0.169135762
Tahith Chong,"MF,FW",1980.0,0.007070707,1.395454545,0.011866795,Sub Early,0.732968206
Joris Chotard,MF,2583.0,0.006581494,0.655052265,0.011664828,Sub Early,0.813057029
Andreas Christensen,"DF,MF",1980.0,0.005555556,0.5,0.011866795,Monitor,0.648393323
Jacob Christensen,MF,216.0,0.009259259,1.416666667,0.012457623,Monitor,0.222500129
Oliver Christensen,GK,360.0,0.0,0.25,0.012409392,Monitor,0.161651805
Ryan Christie,MF,2906.9999999999995,0.020639835,1.20123839,0.011556308,Sub Early,0.904433541
Carney Chukwuemeka,"MF,FW",225.0,0.026666667,1.32,0.012454608,Monitor,0.244286932
Samuel Chukwueze,FW,1017.0,0.02359882,1.230088496,0.012189339,Sub Early,0.458367746
Chumi,DF,2430.0,0.002057613,0.492592593,0.011716073,Monitor,0.761745237
Víctor Chust,DF,1863.0,0.003757381,0.391304348,0.011905982,Monitor,0.598161838
Pathé Ciss,MF,1665.0,0.007207207,0.956756757,0.0119723,Sub Early,0.601990305
Alphadjo Cissè,FW,9.0,0.0,3.0,0.012526955,Monitor,0.284857555
Ibrahim Cissoko,"FW,MF",243.00000000000003,0.032921811,1.518518519,0.012448579,Monitor,0.275637329
Giorgio Cittadini,DF,18.0,0.0,4.5,0.01252394,Monitor,0.434222023
Patrick Ciurria,"DF,MF",1602.0,0.019350811,0.938202247,0.011993401,Sub Early,0.605838379
Bobby Clark,MF,90.0,0.0,2.4,0.012499825,Monitor,0.25482362
Jordan Clark,MF,1305.0,0.010727969,1.034482759,0.012092877,Sub Early,0.502665904
Alexis Claude-Maurice,MF,504.0,0.013888889,1.678571429,0.012361161,Monitor,0.326376806
Jonathan Clauss,DF,2070.0,0.025603865,0.808695652,0.01183665,Sub Early,0.738081985
Nathaniel Clyne,DF,1341.0,0.002237136,0.469798658,0.012080819,Monitor,0.435584337
Marcus Coco,"DF,FW",1485.0,0.008754209,1.072727273,0.012032588,Sub Early,0.560568257
Saúl Coco,DF,2295.0,0.00087146,0.431372549,0.01176129,Monitor,0.721208105
Séamus Coleman,DF,666.0,0.004504505,0.621621622,0.012306901,Sub Early,0.259212354
Maxime Colin,DF,1836.0,0.002178649,0.544117647,0.011915025,Monitor,0.602201025
Nathan Collins,DF,2655.0,0.004896422,0.440677966,0.011640712,Monitor,0.811025114
Nnamdi Collins,DF,90.0,0.0,0.0,0.012499825,Monitor,0.108735993
Lorenzo Colombo,FW,1359.0,0.009565857,2.231788079,0.01207479,Sub Early,0.642168551
Andrea Colpani,"MF,FW",2655.0,0.025612053,0.945762712,0.011640712,Sub Early,0.864606305
Levi Colwill,DF,1800.0,0.005,0.835,0.011927083,Sub Early,0.626546489
Kingsley Coman,FW,1116.0,0.031362007,1.0,0.01215618,Sub Early,0.482602855
Eray Cömert,DF,1998.0,0.003003003,0.486486486,0.011860766,Monitor,0.647324272
Santi Comesaña,MF,1655.9999999999998,0.008454106,1.114130435,0.011975314,Sub Early,0.617873897
Pietro Comuzzo,"DF,FW",45.0,0.0,1.0,0.012514897,Monitor,0.15024673
Alois Confais,"MF,FW",9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Andrea Consigli,GK,3150.0,0.0,0.005714286,0.011474919,Monitor,0.86640849
Bambasé Conté,"MF,FW",45.0,0.022222222,2.6,0.012514897,Monitor,0.299027832
Nikita Contini Baranovsky,GK,18.0,0.0,0.0,0.01252394,Monitor,0.100006784
Lewis Cook,MF,2790.0,0.017562724,0.864516129,0.011595496,Sub Early,0.872611185
Copete,DF,1332.0,0.004504505,1.121621622,0.012083834,Sub Early,0.507223619
Diego Coppola,DF,1638.0,0.003663004,0.802197802,0.011981343,Sub Early,0.569907258
Francis Coquelin,MF,909.0,0.00110011,0.97029703,0.012225512,Sub Early,0.35099666
Tommaso Corazza,DF,198.00000000000003,0.005050505,0.409090909,0.012463652,Monitor,0.148820353
Theo Corbeanu,"MF,FW",180.0,0.005555556,1.1,0.01246968,Monitor,0.187531086
Jeppe Corfitzen,FW,9.0,0.0,4.0,0.012526955,Monitor,0.379646885
Jack Cork,MF,27.0,0.0,4.0,0.012520926,Monitor,0.385163267
Maxwel Cornet,"MF,FW",108.0,0.046296296,0.833333333,0.012493796,Monitor,0.210966908
Giacomo Corona,FW,9.0,0.0,3.0,0.012526955,Monitor,0.284857555
Jesús Corona,"MF,DF",18.0,0.0,3.5,0.01252394,Monitor,0.333123636
Ángel Correa,"FW,MF",1530.0,0.028104575,1.682352941,0.012017516,Sub Early,0.675302067
Joaquín Correa,"FW,MF",432.0,0.011574074,1.125,0.012385276,Monitor,0.254273697
Thierry Correia,DF,2151.0,0.009298001,0.90376569,0.01180952,Sub Early,0.738828245
Oscar Cortés,"FW,MF",45.0,0.066666667,4.8,0.012514897,Monitor,0.617770225
Danny da Costa,DF,827.9999999999999,0.012077295,0.597826087,0.012252642,Monitor,0.313440671
David Costa,MF,1494.0000000000002,0.021419009,0.927710843,0.012029574,Sub Early,0.575229479
Jaume Costa,DF,1683.0,0.011883541,0.77540107,0.011966271,Sub Early,0.598684207
João Costa,"MF,FW",18.0,0.055555556,6.0,0.01252394,Monitor,0.703408171
Logan Costa,DF,2646.0,0.003023432,0.673469388,0.011643727,Sub Early,0.82180983
Samu Costa,MF,2304.0,0.006076389,1.4609375,0.011758275,Sub Early,0.809942038
Benoît Costil,GK,1170.0,0.000854701,0.030769231,0.012138093,Monitor,0.335907331
Grégoire Coudert,GK,180.0,0.0,0.0,0.01246968,Monitor,0.120582181
Vladimír Coufal,DF,3131.9999999999995,0.012771392,0.640804598,0.011480948,Sub Early,0.902931188
Lassana Coulibaly,MF,2079.0,0.005772006,1.12987013,0.011833636,Sub Early,0.733574232
Mamadou Coulibaly,MF,117.0,0.008547009,3.769230769,0.012490781,Monitor,0.40720487
Tanguy Coulibaly,"FW,MF",621.0,0.01610306,2.376811594,0.012321973,Sub Early,0.436926726
Thibaut Courtois,GK,333.0,0.003003003,0.0,0.012418435,Monitor,0.146512318
Philippe Coutinho,"MF,FW",27.0,0.0,2.666666667,0.012520926,Monitor,0.261095382
Yan Couto,"DF,FW",2241.0,0.016064257,1.112449799,0.011779376,Sub Early,0.786717152
Nicolas Cozza,DF,891.0,0.003367003,0.717171717,0.012231541,Sub Early,0.325859795
Alessio Cragno,GK,270.0,0.0,0.0,0.012439536,Monitor,0.133525596
Crespo,MF,531.0,0.011299435,2.593220339,0.012352118,Monitor,0.420833675
Aaron Cresswell,"DF,FW",432.0,0.011574074,0.166666667,0.012385276,Monitor,0.1842974
